"";"Samples";"MMP1";"MYO1B";"LAPTM4B";"MAL";"KRT4";"MYO10";"SPP1";"EXT1";"HPGD";"MGST2";"AIM1";"Class"
"244";"GSM342576";-0,179337922217892;-0,17622317944386;-0,169311532204671;0,709106351443445;0,820662077782108;-0,175394056735193;-0,178883817957032;-0,173649295686632;-0,17564909429148;-0,157370715734216;-0,143948814954576;"Normal"
"245";"GSM342578";-0,102463404677241;-0,0973675334655019;-0,0929277434689993;-0,0523307947733558;0,896607620765252;-0,0986889566853606;-0,102571129490297;-0,0923885123043198;-0,103392379234748;-0,0815693737516295;-0,0729077929137988;"Normal"
"246";"GSM342585";-0,212030340385927;-0,0729718271443731;0,057768830344735;0,031900761070717;0,787969659614073;-0,17956022592778;0,000102548311593517;-0,0982095166150578;-0,195730845436669;0,0373901379552925;-0,156629181786604;"Normal"
"247";"GSM568580";-0,315319412680734;-0,280524850443023;0,0970086836448176;0,594336139264495;0,145061395432433;-0,197330565539426;-0,405663860735505;-0,215641710618119;-0,0252742657989124;0,289928082845766;0,313420364628209;"Normal"
"248";"GSM568581";-0,500408321216871;-0,0970052749626164;0,146415795532857;0,499591678783129;0,238448038233963;-0,267325801255254;-0,234311136941134;-0,253244871923422;-0,00911089625587601;0,247309051729607;0,229641738275616;"Normal"
"249";"GSM568583";-0,444668082342886;-0,168309767863099;0,0582298208819821;0,555331917657114;0,142421446576664;-0,261258074692198;-0,303288854042;-0,265245103946168;0,170103509967934;0,203296395620539;0,313386792182118;"Normal"
"250";"GSM44835";-0,182655750055197;-0,178477622884046;-0,170849015042249;0,690328837855489;0,817344249944803;-0,178628170435875;-0,182191561770392;-0,179019247984303;-0,174852368618748;-0,140347561912287;-0,120651789097195;"Normal"
"251";"GSM44836";-0,166988756240053;-0,164871803511537;-0,147956139486903;0,833011243759947;0,457603534345565;-0,16583833142395;-0,166939574509997;-0,160769049334653;-0,151378902787353;-0,105149502091681;-0,0607227187193829;"Normal"
"252";"GSM80477";-0,143654707721271;-0,141742059168651;-0,141557855455719;0,856345292278729;0,246221660886732;-0,132291385341236;-0,140483333796944;-0,136691807372409;-0,0412384666845723;-0,121141943938995;-0,103765393685664;"Normal"
"253";"GSM80520";-0,157790789003534;-0,13273828693527;-0,143147787915612;0,842194058884413;0,216820938125111;-0,120889335309903;-0,157805941115587;-0,150602627045638;0,0371320412897808;-0,116177028461452;-0,116995242512308;"Normal"
"254";"GSM153813";-0,257202809695259;-0,20960355393576;-0,032661413955175;0,501984373105089;0,721471934154935;-0,245914007670046;-0,208661099519121;-0,0129760416992114;-0,278528065845065;0,198378482615982;-0,176287797556368;"Normal"
"255";"GSM153823";-0,130580870679823;-0,166539775523474;-0,165429667979659;0,63753439976882;0,817777288498722;-0,182222711501278;-0,158039509918566;-0,171092416790627;-0,18080279687633;-0,145913235078865;-0,154690703918919;"Normal"
"256";"GSM153829";-0,148137243905261;-0,141200911840186;-0,136509417295562;0,371185653327657;0,851862756094739;-0,146348556110959;-0,145134653458039;-0,140038474135385;-0,145646680513941;-0,0966193655744924;-0,123413106588572;"Normal"
"257";"GSM153831";-0,159926991914366;-0,165792943184135;-0,15949609629828;0,593599641119924;0,830229403959923;-0,169770596040077;-0,167166044240928;-0,163231462431746;-0,164400271463035;-0,132894758433208;-0,141149881074072;"Normal"
"258";"GSM153835";-0,155291086622062;-0,128917111483438;-0,141506649478438;0,419863270448159;0,844708913377938;-0,153814493033829;-0,154235328439481;-0,150005258491385;-0,151406019458263;-0,117036289582583;-0,11235994723662;"Normal"
"259";"GSM153843";-0,145171289351344;-0,135953513909814;-0,131143525518969;0,331898728724252;0,854828710648656;-0,144002729014953;-0,143930004408253;-0,135600322536202;-0,142362654753792;-0,0924617998210931;-0,116101600058486;"Normal"
"260";"GSM153845";-0,164256908297914;-0,159258731342618;-0,145495407043574;0,475551648639415;0,835743091702086;-0,163076101867102;-0,162852176460136;-0,15606530210196;-0,155652793258346;-0,0934223456359215;-0,111214974333931;"Normal"
"261";"GSM153847";-0,128335233006876;-0,120125819211648;-0,11194012990648;0,1354075335222;0,871664766993124;-0,125390959717532;-0,125013222161267;-0,118931658531608;-0,126180521934264;-0,0370036081456506;-0,114151147899996;"Normal"
"262";"GSM153849";-0,162186069859613;-0,156868287430207;-0,137035873261107;0,429794092052443;0,837596056301409;-0,162403943698591;-0,157494196773953;-0,156946400429615;-0,151960509313017;-0,0584087147937813;-0,124086152793968;"Normal"
"263";"GSM764749";0,603293795915725;0,168619534612771;0,25979966989223;-0,396706204084275;-0,3670381727564;-0,271830803585877;-0,187783989773132;0,116634842551539;-0,108721156024467;0,0492354121492605;0,134497071102625;"OSCC"
"264";"GSM764750";0,518246413447009;0,054710090853124;0,293474712236255;0,154584398261291;-0,209430325728038;-0,481753586552991;-0,224256921254407;-0,258264462809917;-0,158095162584184;0,0797075256981885;0,23107731843367;"OSCC"
"265";"GSM764751";-0,0492016457898666;-0,0279428392644501;0,261838026513408;0,148868210129869;0,19379688294517;-0,53312467335502;-0,689163016982888;0,0808011411878182;0,125321489365589;0,177969442233259;0,310836983017112;"OSCC"
"266";"GSM764752";0,53719846336603;0,226495654538551;0,18593296295392;-0,110369164272166;-0,46280153663397;-0,306718522029549;-0,271957777083679;-0,0120370502891501;-0,141457966931893;0,0681900266966158;0,28752490968529;"OSCC"
"267";"GSM764753";0,552462954653878;0,170045627009633;0,225233353558862;-0,0949339306146817;-0,238552208818249;-0,197114599305523;-0,25416599282014;0,0597147592452757;-0,447537045346122;0,0221114884651661;0,202735593971901;"OSCC"
"268";"GSM764754";0,577312181550638;0,270813401585283;0,186109469534694;-0,122782813513344;-0,301955611397376;-0,317401622536013;-0,219193490213476;-0,0424747314823125;-0,422687818449362;0,102448620539592;0,289812414381677;"OSCC"
"269";"GSM764755";0,31341890424151;0,3067166981701;0,4203542305241;0,0701511073989177;-0,5796457694759;-0,542303682707186;-0,376059832109816;-0,007875598578216;-0,173073836463679;0,248042397959263;0,320275381040907;"OSCC"
"270";"GSM764756";0,602870909796067;0,172532987897379;0,290334707476097;-0,163887931125272;-0,238745514346536;-0,312041675767329;-0,397129090203933;-0,00260816967022869;-0,287335953408272;0,0760471943173405;0,259962535034688;"OSCC"
"271";"GSM764758";0,4894927552999;0,129835391898708;0,301005604172355;-0,334741703649885;-0,5105072447001;-0,279347861297891;0,167194998357158;-0,0501274937641435;-0,14144172077246;0,0316443687554665;0,196992905700892;"OSCC"
"272";"GSM764759";0,0866644005075202;-0,0218808871888544;0,235792614064381;0,467319370306591;-0,0304891790900749;-0,532680629693409;-0,278260062929496;-0,0890214550484921;-0,0795982174541569;0,00575878354569248;0,236395262980298;"OSCC"
"273";"GSM764763";0,605464193262315;0,0751362008709485;0,0999682028666558;-0,0513937113491197;-0,394535806737685;-0,34417018695108;0,103611407847608;-0,0891146553601793;-0,203935379531623;8,92965557515435e-05;0,198880438526408;"OSCC"
"274";"GSM764764";0,621148542358448;0,0556146389347266;0,161632377434901;0,0349833009177511;-0,185147883450328;-0,378851457641552;-0,196406638788303;-0,154958524431138;-0,205758028516079;0,0240689310371733;0,223674742144399;"OSCC"
"275";"GSM764765";0,483791840649364;0,0913480660484654;0,0697943867051723;0,490083817647066;0,157867432168364;-0,509916182352933;-0,17045670707455;-0,261983023634156;-0,477958792206462;-0,0553720580351741;0,182801220084842;"OSCC"
"276";"GSM764766";-0,107145089150864;-0,0569377058469384;0,174409254440878;0,443153955281868;0,218274833395482;-0,556846044718132;-0,300246443444042;-0,126485587329099;0,00367894439710946;0,111684398234273;0,196459484739464;"OSCC"
"277";"GSM764768";-0,324466429320687;0,077628353863499;0,440575437568503;-0,0345490121192938;-0,0321319545990797;-0,547842828480471;-0,193657578286243;0,0870807752371935;-0,27652812183644;0,351734186453491;0,452157171519529;"OSCC"
"278";"GSM764770";0,57981502273148;0,144832344816477;0,260506848294117;0,127980997396278;-0,152419922922131;-0,279815263149037;-0,0387182859189841;-0,217032622258338;-0,42018497726852;-0,0968094185982215;0,0918452768768797;"OSCC"
"279";"GSM764774";-0,456308335872096;-0,239883697935318;0,11881855773325;0,543691664127904;0,34109793923716;-0,364758764076772;-0,379417670146108;-0,0783907628225342;0,0139770032620877;0,257833197041851;0,243340869450576;"OSCC"
"280";"GSM764776";0,556771900222037;0,136086042311218;0,257849148552365;-0,31478630607333;-0,443228099777963;-0,150967223268533;-0,162096968015739;0,199006087200068;-0,321385135096409;0,0649279688330466;0,17782258511324;"OSCC"
"281";"GSM764777";0,555623178080267;0,319958958200583;0,40335208144138;-0,404407728702668;-0,317554149586822;-0,330043801333608;-0,234718452252533;0,0347666186674962;-0,444376821919733;0,148658113783121;0,268742003622516;"OSCC"
"282";"GSM764778";0,556799308195956;0,221838649212951;0,379689237231137;0,0420107766476483;-0,232503961554241;-0,443200691804044;-0,319289070685719;0,0771576553699458;-0,132356327887054;-0,360106424352234;0,209960849625654;"OSCC"
"283";"GSM764782";0,617031338976344;0,220607828680319;0,0938981715118755;-0,0891915130757065;-0,382968661023656;-0,274644598190438;-0,224680833921176;-0,107073961595581;-0,200386738268079;0,0676238047139602;0,279785162192138;"OSCC"
"284";"GSM764783";0,645337950904096;0,394304196248535;0,217563920385117;-0,254747095578205;-0,322016907987171;-0,354662049095903;-0,287084309768259;-0,115212211857275;-0,228930111697935;0,111930324091971;0,193516294355029;"OSCC"
"285";"GSM764784";-0,360527609948012;-0,23196048965548;0,0468874765676138;0,59832563391673;0,180840618649266;-0,40167436608327;-0,392768345802047;-0,136830998947899;0,238880540238591;0,149547030983869;0,309280510080638;"OSCC"
"286";"GSM764786";0,619112780605891;0,271682194091367;0,221405942695083;-0,222304391561593;-0,380887219394109;-0,135897563168059;-0,264766460216201;0,0487175131955409;-0,36145194436994;-0,0667921368192359;0,271181284941259;"OSCC"
"287";"GSM764787";0,531655072222119;0,238281660089791;0,173705544336785;-0,400737428287357;-0,468344927777881;-0,22602103673787;0,0207565259277099;-0,115753391876787;0,107295314053517;-0,00622448759039347;0,145387155640365;"OSCC"
"288";"GSM764788";0,573164153345484;0,224549672436277;0,233318241797363;-0,349621357232135;-0,426835846654516;-0,166613652809541;-0,127197656555338;0,0510171308281383;-0,240388819880583;-0,0150961795196249;0,243704314244475;"OSCC"
"289";"GSM764790";0,569786764179492;0,103630133966351;0,117116373933809;0,362643124772136;0,0164024272008062;-0,310542412721802;-0,420925148665812;-0,176399696386554;-0,430213235820508;-0,0396702921070461;0,208171961649127;"OSCC"
"290";"GSM764791";0,571227879512398;0,172184245322321;0,221476933108732;-0,0901389266242822;-0,428772120487602;-0,357052654458512;-0,285098081834483;-0,0324860077161332;-0,045743628756181;0,0441188936586426;0,2302834682751;"OSCC"
"291";"GSM764792";0,526587984513926;0,306819194951086;0,305407563104672;0,0447311685610002;-0,231012538532821;-0,429591991116851;-0,473412015486074;0,165492558201108;-0,425260510240747;-0,120206868230584;0,330445454275286;"OSCC"
"292";"GSM764793";0,600886478330077;0,181510472211934;0,254238946594573;-0,333980796688924;-0,399113521669923;-0,320734262928202;-0,0741438527388515;-0,0741202487941603;-0,148836175319801;0,106553785450443;0,207739175552837;"OSCC"
"293";"GSM764795";0,562368891477553;0,190074552822584;0,350306430573898;-0,297808979894015;-0,437631108522447;-0,196595584757697;-0,161460355114023;0,109033900394434;-0,249510180856028;-0,0847285570124052;0,215950990888145;"OSCC"
"294";"GSM764796";0,333945802361332;0,240621078816252;0,514654495556909;-0,0100529061704297;-0,210246626406123;-0,485345504443091;-0,471664012797276;0,0582496202643108;-0,246900109334527;0,249338489422435;0,0273996727302079;"OSCC"
"295";"GSM764800";0,537368425744538;0,088985203955418;0,148593941176864;0,139633631304588;-0,281598993539127;-0,462631574255462;-0,206343422457271;-0,126736401300643;-0,169159975128203;0,0981416355212046;0,233747528978095;"OSCC"
"296";"GSM764802";0,506250874510274;0,0588976423203008;0,153726413208603;0,0296127918365716;-0,232013197609339;-0,493749125489726;0,00590044575037993;0,00915050071959716;0,0626973894619014;-0,125317946949708;0,0248442122411451;"OSCC"
"297";"GSM764803";-0,202961527474944;-0,00188550514069869;0,119263080884574;0,550288014763454;0,194076020279199;-0,449711985236546;-0,330931326511949;-0,176626106899407;-0,0391280848816396;0,14438345523184;0,193233964986118;"OSCC"
"298";"GSM764804";0,565001815393619;0,211283475628532;0,360969190395725;-0,308694280054722;-0,434998184606381;-0,173206168967953;-0,0566847082578196;-0,0985107644415711;-0,349938950687169;0,0879370540987299;0,19684152149901;"OSCC"
"299";"GSM764805";0,312810310905528;-0,000362247086349231;0,0688558067511313;0,510185213750661;0,120449146579701;-0,489814786249339;-0,414575867377759;-0,175930671480705;-0,176007300672048;0,0244108757721386;0,219979519107041;"OSCC"
"300";"GSM764806";0,489038760161983;0,131793685107938;0,239647717930761;0,137594007855555;0,0923484456352952;-0,35739731449624;-0,30899278385044;-0,207197880826965;-0,510961239838017;0,161860974941388;0,132265627378741;"OSCC"
"301";"GSM764808";0,617153613193796;0,21481922673256;0,323873020957579;-0,35461521817304;-0,231229849592391;-0,246637139044454;-0,156662464935307;0,0726808406440121;-0,382846386806204;0,0442972084538732;0,0991671485695761;"OSCC"
"302";"GSM764810";0,586286601177294;0,277896011962221;0,265736944712585;-0,339001760263472;-0,413713398822706;-0,261433573713399;-0,174816875816251;0,0622641152310109;-0,244681543732137;-0,00253705070694454;0,244000529971798;"OSCC"
"303";"GSM764811";0,277478447596483;0,138249353459418;0,26166641658271;-0,484536615443588;-0,443515491124962;-0,357152674364209;-0,142587574568101;-0,206397441830262;0,182370468068902;0,258961727067196;0,515463384556412;"OSCC"
"304";"GSM764812";0,362309187677208;0,00953769216658392;0,162000416127527;0,384248218838758;0,00365342732726701;-0,615751781161242;-0,108682537786965;-0,294047037184319;-0,164362986318269;0,103049426839733;0,158045973473717;"OSCC"
"305";"GSM764814";0,463439769423433;0,0553877134909946;0,292834757655469;-0,204736888474947;-0,536560230576567;-0,467741180320441;-0,111385095591104;0,0580237373038149;0,0177246925855536;0,1315001321536;0,301512592350194;"OSCC"
"306";"GSM764820";0,351152335369655;0,166662518164513;0,0789222902576576;0,476318571777384;0,0822665756366767;-0,513954968601765;-0,454970379694623;-0,523681428222616;-0,0708664917184043;0,0650822944298655;0,343068682601656;"OSCC"
"307";"GSM764822";0,456534009018543;0,121582014517556;0,236628911344537;0,263070739322984;-0,064225874792628;-0,543465990981457;-0,299197825390202;-0,0973363650474008;-0,385291752084807;0,0674788193247583;0,244223314768116;"OSCC"
"308";"GSM764823";0,573244017998245;0,170999964399757;0,15786850508387;-0,107650879248618;-0,426755982001755;-0,291933990957538;-0,0998103126165714;-0,08157524885344;-0,148760647181467;0,0498329884237296;0,204541584953789;"OSCC"
"309";"GSM764825";0,610472855692357;0,235268284788799;0,177033767576132;-0,311660998279908;-0,338951474607106;-0,389527144307643;-0,211945244166956;-0,059356883892472;-0,304597918662348;0,143146776850013;0,450117979009133;"OSCC"
"310";"GSM764826";0,544152410874959;0,243340900507707;0,253279829977231;-0,35013017158868;-0,455847589125041;-0,168714772235309;-0,00485599898843818;-0,00548236340357042;-0,401022280318173;0,0445807336000127;0,300699300699301;"OSCC"
"311";"GSM764827";0,545270084588483;0,118958436073016;0,154109995143785;0,304369840271948;-0,0668360067610554;-0,454729915411517;-0,344331969326793;-0,123712067881599;-0,3451860419592;-0,0255092437480941;0,237596889011026;"OSCC"
"312";"GSM764828";0,59535756487069;0,159186811256834;0,229015142528335;-0,0798699427976319;-0,40464243512931;-0,23830340210045;-0,15848083266189;0,12481917242208;-0,359611168712323;0,0250970961286336;0,10743199419503;"OSCC"
"313";"GSM764829";0,275320502923254;0,10793202919137;0,388474375205863;0,351605602560935;0,112807765151515;-0,611525624794137;-0,386477504323123;-0,205134093997036;-0,321146888381094;0,0421202085391963;0,246023627923254;"OSCC"
"314";"GSM764830";0,613466444374682;0,236961935037504;0,239212412792558;-0,290203049707861;-0,386533555625318;-0,23344239660832;-0,274399415416782;0,0317870934510221;-0,326369945473442;0,142584357674712;0,246936119501245;"OSCC"
"315";"GSM764831";0,616372138560037;0,185820912826723;0,275434062890489;0,136304120988831;-0,334417148672498;-0,355349556211112;-0,361788552951937;0,00150463112061513;-0,383627861439963;0,112622669947312;0,107124582941502;"OSCC"
"316";"GSM764832";0,58812270402638;0,199397217634488;0,188454855170672;-0,141895843666023;-0,41187729597362;-0,193961311587828;-0,19370521374293;-0,0118058989986786;-0,241354933975436;0,0238072225236291;0,194818498589345;"OSCC"
"317";"GSM764835";0,628835129159868;0,0945622866118531;0,364507957275042;-0,371164870840132;-0,281763730645701;-0,340175499596537;-0,256655742068264;-0,112404651873317;-0,0350291608989973;0,0820057150301168;0,227282567846067;"OSCC"
"318";"GSM764836";0,558079226585568;0,251901748026689;0,199525393278329;-0,315996587133271;-0,441920773414432;-0,170179562969605;-0,223951982641508;-0,00760975972342813;-0,207399262706919;0,0733794022896888;0,284172158408889;"OSCC"
"319";"GSM764838";0,507171567568357;0,149417747203026;0,136558816560883;0,232885984496221;-0,338452377597488;-0,492828432431643;-0,0824505865321488;-0,0355212302823642;-0,377511379422997;0,105502202822493;0,19522768761566;"OSCC"
"320";"GSM764839";0,557329439195589;0,0127528963155466;0,412926553809535;-0,195181915332864;-0,442670560804411;-0,240079056663347;0,236203337138416;-0,122045393826051;-0,31075765671678;0,0035089743278362;0,0880133825565298;"OSCC"
"321";"GSM764841";0,428147393797819;0,0695872090427655;0,31967679931658;-0,469560422455847;-0,571852606202181;-0,335334283332107;0,321727421139443;-0,0546844552127061;-0,145051178066853;0,24726794912479;0,190076172848295;"OSCC"
"322";"GSM764845";-0,100492050233923;-0,0875495783481487;0,127034619922578;0,500457425388381;0,220700570571507;-0,373682902054353;-0,499542574611619;-0,106557141661566;-0,0321920809203972;0,167888245439284;0,183935466508257;"OSCC"
"323";"GSM764846";0,675665679794574;0,0409769115981638;0,0634334522107343;-0,324334320205426;-0,174260626006068;-0,240958923972916;0,0449998072754438;-0,0259636686679429;-0,245582477850442;-0,0159796189193107;0,20200378474319;"OSCC"
"324";"GSM764849";0,563387462114856;0,279852312525435;0,331871647912116;-0,395511308583264;-0,241634758423309;-0,221157219841851;-0,15493406176478;-0,0503973911105053;-0,436612537885144;0,0794939691328651;0,245641885923581;"OSCC"
"325";"GSM764851";0,258397509791591;0,421390095392505;0,367676065163615;-0,448168642296736;-0,578609904607495;-0,135509518363255;0,0955104893367912;-0,025026278382629;-0,467114481167065;0,190661944272893;0,320792720859786;"OSCC"
"326";"GSM764852";0,520305492595235;0,205931809237594;0,305336860514303;-0,440066755477548;-0,479694507404765;-0,241284432631054;0,186323966100339;-0,0235100501507891;-0,142999829533617;0,00275103279478579;0,106906413955515;"OSCC"
"327";"GSM764855";0,518733370159689;0,247013902651919;0,285652058410535;-0,334283931199373;-0,481266629840311;-0,190640905084989;-0,16861298171192;0,0206119359558758;-0,372374751738359;0,122490501752063;0,352677430644869;"OSCC"
"328";"GSM764856";-0,136652293601921;-0,0971323452666737;0,0902196567425112;0,524351581254566;0,174224213286713;-0,391271624830394;-0,475648418745434;-0,107958622534182;0,019046077523223;0,119366291357896;0,281455484813694;"OSCC"
"329";"GSM764858";0,347062305822374;0,161971613205349;0,281706521054846;-0,397333947412309;-0,595739992776841;-0,4346315139587;-0,0348854289882828;0,109269058261295;-0,0358816506354503;0,194203028204559;0,404260007223159;"OSCC"
"330";"GSM764859";0,310737477379538;-0,0874810703924161;0,325623922102847;0,355888925424616;0,0101235653202878;-0,644111074575384;-0,252007041702177;0,0312167962939351;-0,313342884816274;0,104800123475845;0,158551261489181;"OSCC"
"331";"GSM764861";0,583545620534543;0,173732604901683;0,190636847201103;-0,251978636736302;-0,416454379465457;-0,218938526787434;-0,136021396389503;-0,010027757264183;-0,154157414545325;0,0261254582252993;0,213537580325576;"OSCC"
"332";"GSM764862";0,441451998673633;0,0236288488668003;0,127259090810987;0,436380019738533;0,0501326366638348;-0,558548001326367;-0,105005170082976;-0,167066767648427;-0,310954493459404;-0,10462746952398;0,167349307287364;"OSCC"
"333";"GSM764865";0,621117552169725;0,172375268614944;0,161624970787234;0,112159920655278;-0,230475897330666;-0,287128712871287;-0,302273750691131;-0,108249685072134;-0,378882447830275;-0,00780337101067624;0,247536152578988;"OSCC"
"334";"GSM764867";0,434618462153111;-0,0898656468070052;0,120179650942838;-0,0306348492474369;-0,345429659033715;-0,565381537846889;0,185290562912984;-0,103651384767502;0,00366991008525003;0,0971440879126766;0,294060403695689;"OSCC"
"335";"GSM764868";-0,134310595518109;-0,24117530562399;0,108889258612698;0,533798871667195;0,231000265307194;-0,466201128332805;-0,384831379190792;-0,127067497382261;0,042733558775985;0,166145404954851;0,271018546730032;"OSCC"
"336";"GSM764871";0,619143437770987;0,188020730330436;0,238952584524844;-0,289102693864559;-0,323776497664336;-0,369845444116554;-0,0934301991548079;0,0413311873000602;-0,380856562229013;0,138827411907135;0,230736045195807;"OSCC"
"337";"GSM764872";0,221004683998994;-0,0225320469585484;0,300854338470957;0,457429111342935;-0,0179441315547368;-0,542570888657065;-0,390631492810043;-0,13098928651631;-0,127527562269072;0,0458658494630933;0,207041425489795;"OSCC"
"338";"GSM764873";0,516846350945687;0,116669568163721;0,216817347520521;-0,0393962434178374;-0,202452642459248;-0,483153649054313;-0,297801640817149;-0,0301672963802825;-0,147366613251989;0,132266886323199;0,217737932427691;"OSCC"
"339";"GSM764875";0,324880179230372;-0,101716708862878;0,20876634106735;0,369160286722713;0,16387260348595;-0,630839713277287;-0,222492445644393;-0,191102853046849;-0,219170786446974;0,127889177633498;0,170753919138495;"OSCC"
"340";"GSM764878";0,513887369812706;-0,0104349822188914;0,260237995432657;0,167268615329376;-0,174941393794286;-0,486112630187295;-0,328984463409309;0,0233213616432371;-0,401832848012464;0,179146372000624;0,258444603403645;"OSCC"
"341";"GSM764880";-0,137300765595764;-0,0723444860110973;0,421753933437957;0,355804572533619;-0,0660804451076649;-0,546866361776174;-0,417265769612032;-0,148365222673552;-0,188718004679579;0,346248911260461;0,453133638223826;"OSCC"
"342";"GSM764882";0,551553360479754;0,0763966408055723;0,319052577161257;0,306565841552026;0,0622433037239003;-0,448446639520246;-0,336299006077215;-0,0715544759056569;-0,440892670225804;-0,16519906622712;0,146580134233533;"OSCC"
"343";"GSM764884";0,463397101100383;0,0455975969309504;0,252606801695001;0,0722603158898551;-0,374529527658363;-0,536602898899617;-0,192697153667648;0,0566458336055755;0,171421046200519;-0,147374872388889;0,189275757192232;"OSCC"
"344";"GSM764886";0,348014573622965;0,121137416380001;0,0814453297106564;-0,219948959704378;-0,301812711640985;-0,423269669270655;-0,528313625077962;-0,0125678161599805;0,297799724541605;0,165829362676694;0,471686374922038;"OSCC"
"345";"GSM764888";0,171797101547574;0,0353299418929864;0,0439705896761992;0,455231078212996;0,211648293774906;-0,544768921787004;-0,503651018947308;-0,244350886620803;0,0655102167714731;0,0761510427011601;0,233132562777822;"OSCC"
"346";"GSM764889";0,555991227211362;0,182145964064188;0,258182139561577;-0,365487961417105;-0,444008772788638;-0,0507708696804608;-0,0258250840761932;-0,00855950577693452;-0,322309256994007;0,043775618678397;0,176866501217814;"OSCC"
"347";"GSM764890";-0,219299006354733;-0,111498269486078;-0,0344328546866971;0,573106895821544;0,248769325999337;-0,426893104178456;-0,388314008237376;-0,258062211054042;0,0913858782258782;0,182051853265139;0,343185500685484;"OSCC"
"348";"GSM764891";0,350445807027518;-0,0638156017147326;0,0931514692457484;0,465484270106007;0,109456168763625;-0,534515729893993;-0,448587263378267;-0,137954767796697;-0,114525169322904;0,0504459342963168;0,230414882667379;"OSCC"
"349";"GSM764892";0,442521268905038;0,0836736003126425;0,267044743284252;0,000766383233305917;-0,349638902807499;-0,557478731094962;-0,400870941765935;-0,105183724099573;0,0924358365995094;0,176971924504849;0,349758542928374;"OSCC"
"350";"GSM764893";0,564364513985104;0,122462618640882;0,0478183424438615;0,364966705090088;-0,154302663398801;-0,435635486014896;-0,252822685932954;-0,206938796572232;-0,270981031038391;-0,0225706917884196;0,243639174585758;"OSCC"
"351";"GSM764894";0,446810790355543;-0,0652178625739092;0,154946855698577;0,172934614324404;-0,0916402725144009;-0,553189209644458;0,0321375791574214;-0,157522216390466;-0,076818618758835;-0,00755847660145698;0,145116816947582;"OSCC"
"352";"GSM764895";0,509494940523146;0,278374700849658;0,145090970320088;0,0328905886805201;-0,33386746899479;-0,490505059476854;-0,0563088731722048;-0,172672341956974;-0,208156497643869;0,0434648456510885;0,25219419522019;"OSCC"
"353";"GSM764897";0,407996872968598;0,14336935710095;0,321738897966613;0,189580880474136;-0,592003127031402;-0,425136952797352;-0,373355599521386;-0,10557738622983;-0,0419541350791521;0,0911494398134533;0,384191752335373;"OSCC"
"354";"GSM764898";0,468010240853794;0,217707555998522;0,284470047144984;0,22536066011043;-0,169900216859278;-0,531989759146207;-0,38460049497696;-0,00515588120017607;-0,240622615215628;0,00304441596145826;0,13367604732906;"OSCC"
"355";"GSM764901";0,114717908964012;0,0113327913700773;0,237012225206492;0,463738716117424;-0,0360737215409007;-0,536261283882576;0,0638872562659347;-0,232577093993581;-0,252364868619342;0,00979559793595453;0,156792472176505;"OSCC"
"356";"GSM764903";0,505860253196765;0,118728302291645;0,254439687615127;0,293900156904585;0,0359995923689162;-0,494139746803235;-0,394926458104083;-0,109881428129382;-0,271554351290274;-0,0723005498475973;0,133874541797532;"OSCC"
"357";"GSM764907";0,532264576435615;0,186601486531895;0,281216043051557;-0,240706320497151;-0,467735423564386;-0,397683084284055;-0,27054584968672;-0,0266408464475653;0,0856527006694092;0,0479630779072076;0,269613639884194;"OSCC"
"358";"GSM764908";0,57173640201042;0,193178534552248;0,230879598887671;-0,131212747859324;-0,207446377919366;-0,42826359798958;-0,165808643739211;-0,0281565709354754;-0,198945026632152;-0,0391758160214844;0,203214245646253;"OSCC"
"359";"GSM764910";-0,0788245026823176;0,0285387973099225;0,158398924733209;0,528457103358119;0,129594842252681;-0,471542896641881;-0,448927118961247;-0,188510224362832;-0,0911047182386776;0,168293098532633;0,265626694700391;"OSCC"
"360";"GSM764911";0,416702855014204;-0,0777843503241177;0,207032086605846;0,473933185401144;0,0369687579839852;-0,480810093693912;-0,526066814598856;-0,193379353048924;-0,0513785152026022;-0,00439566457545907;0,199177906438691;"OSCC"
"361";"GSM764912";0,5507367316479;0,19262998094022;0,206247288719675;-0,348744218702814;-0,319130201700806;-0,273615144780653;0,0876576330685431;0,0910498343658025;-0,4492632683521;-0,0461503268847588;0,308581691678991;"OSCC"
"362";"GSM764913";0,281078172167967;-0,0501325779802523;0,143821660060204;0,421132661205173;0,0303949926698886;-0,578867338794827;-0,0954716596108078;-0,13244465426621;-0,126453992602583;-0,00241448179662774;0,109357218948075;"OSCC"
"363";"GSM764914";0,559652585788785;0,275578852329218;0,237172043329832;-0,248994828984725;-0,440347414211215;-0,263791273691628;-0,195600239217276;-0,0418062275213065;-0,186183687790179;0,0740386828175678;0,230281507150928;"OSCC"
"364";"GSM771162";0,433918212109945;0,0439942187215484;0,158061573852749;-0,0517617949908046;-0,566081787890055;-0,488429775107999;0,42809776756135;0,0842250672100008;-0,101939516669991;0,0100258470572817;0,0498901881459729;"OSCC"
"365";"GSM771164";0,461977019603485;0,227941518418385;0,346341489299163;-0,44527842155929;-0,538022980396515;-0,255590216942975;0,36999823400622;0,228945688894379;-0,511129673489094;0,00572127282004405;0,1090960693462;"OSCC"
"366";"GSM771170";-0,142971944182437;0,0144421827517465;0,147864354969891;0,378469885002927;0,453912579787738;-0,546087420212262;-0,414770852320035;-0,0013341642191116;-0,0624494576495663;0,0214913538980791;0,151433482173029;"OSCC"
